area,year,f1units,f1change,f1value,f1valchange,f24units,f24change,f24value,f24valchange,f5units,f5change,f5value,f5valchange
"Liberty",1988,127,-20.6,46000,-18.6,0,0,0,0,0,0,0,0
"Liberty",1989,150,18.1,40600,-11.7,0,0,0,0,0,0,0,0
"Liberty",1990,174,16,41400,2,0,0,0,0,0,0,0,0
"Liberty",1991,155,-10.9,39800,-3.9,0,0,0,0,0,0,0,0
"Liberty",1992,175,12.9,48000,20.6,0,0,0,0,0,0,0,0
"Liberty",1993,213,21.7,72800,51.7,0,0,0,0,0,0,0,0
"Liberty",1994,212,-0.5,79900,9.8,2,0,20000,0,48,0,30200,0
"Liberty",1995,210,-0.9,80200,0.4,84,4100,39200,96,0,-100,0,-100
"Liberty",1996,244,16.2,68300,-14.8,0,-100,0,-100,0,0,0,0
"Liberty",1997,195,-20.1,48600,-28.8,70,0,20300,0,0,0,0,0
"Liberty",1998,317,62.6,46800,-3.7,0,-100,0,-100,72,0,19800,0
"Liberty",1999,310,-2.2,50100,7.1,52,0,40100,0,0,-100,0,-100
"Liberty",2000,213,-31.3,67600,34.9,0,-100,0,-100,0,0,0,0
"Liberty",2001,212,-0.5,80700,19.4,0,0,0,0,0,0,0,0
"Liberty",2002,235,10.8,88100,9.2,0,0,0,0,0,0,0,0
"Liberty",2003,258,9.8,84900,-3.6,0,0,0,0,0,0,0,0
"Liberty",2004,263,1.9,87800,3.4,0,0,0,0,0,0,0,0
"Liberty",2005,287,9.1,97800,11.4,0,0,0,0,0,0,0,0
"Liberty",2006,293,2.1,104300,6.6,0,0,0,0,0,0,0,0
"Liberty",2007,251,-14.3,107000,2.6,0,0,0,0,0,0,0,0
"Liberty",2008,240,-4.4,100700,-5.9,0,0,0,0,0,0,0,0
"Liberty",2009,231,-3.7,101600,0.9,0,0,0,0,0,0,0,0
"Liberty",2010,193,-16.5,118500,16.6,76,0,63600,0,0,0,0,0
"Liberty",2011,252,30.6,90600,-23.5,8,-89.5,25000,-60.7,0,0,0,0
"Liberty",2012,165,-34.5,115600,27.6,4,-50,100000,300,0,0,0,0
"Liberty",2013,175,6.1,141600,22.5,0,-100,0,-100,0,0,0,0
"Liberty",2014,300,71.4,120300,-15,0,0,0,0,0,0,0,0
"Liberty",2015,306,2,102900,-14.5,0,0,0,0,0,0,0,0
"Liberty",2016,456,49,144300,40.2,0,0,0,0,0,0,0,0
"Liberty",2017,544,19.3,102100,-29.2,2,0,66200,0,0,0,0,0
"Limestone",1980,39,null,36600,null,14,null,21900,null,0,null,0,null
"Limestone",1981,28,-28.2,35700,-2.5,12,-14.3,25000,14.2,0,0,0,0
"Limestone",1982,38,35.7,48200,35,0,-100,0,-100,24,0,20800,0
"Limestone",1983,80,110.5,36300,-24.7,50,0,21600,0,0,-100,0,-100
"Limestone",1984,52,-35,48600,33.9,0,-100,0,-100,104,0,19500,0
"Limestone",1985,30,-42.3,44200,-9.1,0,0,0,0,0,-100,0,-100
"Limestone",1986,27,-10,64700,46.4,0,0,0,0,0,0,0,0
"Limestone",1987,22,-18.5,56000,-13.4,0,0,0,0,0,0,0,0
"Limestone",1988,14,-36.4,50300,-10.2,0,0,0,0,0,0,0,0
"Limestone",1989,13,-7.1,66200,31.6,0,0,0,0,0,0,0,0
"Limestone",1990,19,46.2,55200,-16.6,0,0,0,0,0,0,0,0
"Limestone",1991,7,-63.2,52500,-4.9,0,0,0,0,0,0,0,0
"Limestone",1992,6,-14.3,55000,4.8,0,0,0,0,0,0,0,0
"Limestone",1993,11,83.3,53700,-2.4,0,0,0,0,0,0,0,0
"Limestone",1994,13,18.2,59900,11.5,0,0,0,0,0,0,0,0
"Limestone",1995,11,-15.4,57100,-4.7,0,0,0,0,0,0,0,0
"Limestone",1996,6,-45.5,69000,20.8,0,0,0,0,0,0,0,0
"Limestone",1997,7,16.7,68000,-1.4,0,0,0,0,0,0,0,0
"Limestone",1998,7,0,93600,37.6,0,0,0,0,0,0,0,0
"Limestone",1999,29,314.3,99900,6.7,0,0,0,0,0,0,0,0
"Limestone",2000,11,-62.1,100500,0.6,0,0,0,0,0,0,0,0
"Limestone",2001,24,118.2,109000,8.5,0,0,0,0,0,0,0,0
"Limestone",2002,10,-58.3,38700,-64.5,0,0,0,0,0,0,0,0
"Limestone",2003,21,110,99500,157.1,0,0,0,0,0,0,0,0
"Limestone",2004,23,9.5,52000,-47.7,0,0,0,0,0,0,0,0
"Limestone",2005,9,-60.9,80900,55.6,2,0,50000,0,0,0,0,0
"Limestone",2006,3,-66.7,84700,4.7,0,-100,0,-100,0,0,0,0
"Limestone",2007,19,533.3,89800,6,0,0,0,0,0,0,0,0
"Limestone",2008,15,-21.1,72800,-18.9,0,0,0,0,0,0,0,0
"Limestone",2009,2,-86.7,90000,23.6,2,0,110000,0,0,0,0,0
"Limestone",2010,4,100,149700,66.3,0,-100,0,-100,0,0,0,0
"Limestone",2011,26,550,215500,44,0,0,0,0,0,0,0,0
"Limestone",2012,1,-96.2,130000,-39.7,0,0,0,0,0,0,0,0
"Limestone",2013,2,100,184000,41.5,0,0,0,0,0,0,0,0
"Limestone",2014,4,100,140000,-23.9,0,0,0,0,0,0,0,0
"Limestone",2015,2,-50,152600,9,0,0,0,0,0,0,0,0
"Limestone",2016,3,50,135000,-11.5,0,0,0,0,0,0,0,0
"Limestone",2017,3,0,100500,-25.6,0,0,0,0,0,0,0,0
"Lipscomb",1980,15,null,51100,null,16,null,20300,null,0,null,0,null
"Lipscomb",1981,24,60,63200,23.7,10,-37.5,28800,41.9,6,0,20800,0
"Lipscomb",1982,17,-29.2,61500,-2.7,0,-100,0,-100,32,433.3,27000,29.8
"Lipscomb",1983,7,-58.8,62500,1.6,0,0,0,0,0,-100,0,-100
"Lipscomb",1984,2,-71.4,63800,2.1,0,0,0,0,0,0,0,0
"Lipscomb",1985,10,400,45400,-28.8,0,0,0,0,0,0,0,0
"Lipscomb",1986,0,-100,0,-100,0,0,0,0,0,0,0,0
"Lipscomb",1987,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1988,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1989,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1990,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1991,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1992,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1993,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1994,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1995,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1996,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",1997,2,0,87200,0,0,0,0,0,0,0,0,0
"Lipscomb",1998,2,0,87200,0,0,0,0,0,0,0,0,0
"Lipscomb",1999,2,0,87200,0,0,0,0,0,0,0,0,0
"Lipscomb",2000,0,-100,0,-100,0,0,0,0,0,0,0,0
"Lipscomb",2001,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",2002,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",2003,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",2004,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",2005,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",2006,2,0,75000,0,0,0,0,0,0,0,0,0
"Lipscomb",2007,2,0,60000,-20,0,0,0,0,0,0,0,0
"Lipscomb",2008,4,100,173800,189.7,0,0,0,0,0,0,0,0
"Lipscomb",2009,5,25,80000,-54,0,0,0,0,0,0,0,0
"Lipscomb",2010,2,-60,175600,119.5,0,0,0,0,0,0,0,0
"Lipscomb",2011,1,-50,44100,-74.9,0,0,0,0,0,0,0,0
"Lipscomb",2012,1,0,44100,0,0,0,0,0,0,0,0,0
"Lipscomb",2013,0,-100,0,-100,0,0,0,0,0,0,0,0
"Lipscomb",2014,6,0,173200,0,0,0,0,0,0,0,0,0
"Lipscomb",2015,0,-100,0,-100,0,0,0,0,0,0,0,0
"Lipscomb",2016,0,0,0,0,0,0,0,0,0,0,0,0
"Lipscomb",2017,1,0,102000,0,0,0,0,0,0,0,0,0
"Live Oak",1980,13,null,25500,null,0,null,0,null,0,null,0,null
"Live Oak",1981,11,null,25800,null,0,null,0,null,0,null,0,null
"Live Oak",1982,25,null,55600,null,0,null,0,null,0,null,0,null
"Live Oak",1983,0,null,0,null,0,null,0,null,0,null,0,null
"Live Oak",1984,0,null,0,null,0,null,0,null,0,null,0,null
"Live Oak",1985,0,null,0,null,0,null,0,null,0,null,0,null
"Live Oak",1986,0,null,0,null,0,null,0,null,0,null,0,null
"Live Oak",1987,3,null,10200,null,0,null,0,null,0,null,0,null
"Live Oak",1988,1,null,28000,null,0,null,0,null,0,null,0,null
"Live Oak",1989,1,null,44000,null,0,null,0,null,0,null,0,null
"Live Oak",1990,6,null,33600,null,0,null,0,null,0,null,0,null
"Live Oak",1991,5,null,33600,null,0,null,0,null,0,null,0,null
"Live Oak",1992,3,null,87800,null,4,null,13800,null,0,null,0,null
"Live Oak",1993,9,200,35200,-59.9,0,-100,0,-100,0,null,0,null
"Live Oak",1994,6,-33.3,27700,-21.3,0,0,0,0,0,0,0,0
"Live Oak",1995,2,-66.7,80700,191.3,0,0,0,0,0,0,0,0
"Live Oak",1996,5,150,62400,-22.7,0,0,0,0,20,0,26600,0
"Live Oak",1997,7,40,50200,-19.6,0,0,0,0,0,-100,0,-100
"Live Oak",1998,7,0,61500,22.5,0,0,0,0,0,0,0,0
"Live Oak",1999,2,-71.4,42500,-30.9,0,0,0,0,0,0,0,0
"Live Oak",2000,4,100,36800,-13.4,0,0,0,0,0,0,0,0
"Live Oak",2001,1,-75,13600,-63,0,0,0,0,0,0,0,0
"Live Oak",2002,3,200,15000,10.3,0,0,0,0,0,0,0,0
"Live Oak",2003,3,0,55300,268.7,0,0,0,0,0,0,0,0
"Live Oak",2004,1,-66.7,60000,8.5,0,0,0,0,0,0,0,0
"Live Oak",2005,3,200,119000,98.3,0,0,0,0,0,0,0,0
"Live Oak",2006,16,433.3,42600,-64.2,0,0,0,0,0,0,0,0
"Live Oak",2007,2,-87.5,115200,170.4,0,0,0,0,0,0,0,0
"Live Oak",2008,6,200,74700,-35.2,0,0,0,0,0,0,0,0
"Live Oak",2009,8,33.3,51100,-31.6,0,0,0,0,0,0,0,0
"Live Oak",2010,8,0,64700,26.6,0,0,0,0,0,0,0,0
"Live Oak",2011,2,-75,225000,247.8,0,0,0,0,0,0,0,0
"Live Oak",2012,13,550,161500,-28.2,0,0,0,0,0,0,0,0
"Live Oak",2013,15,15.4,110900,-31.3,0,0,0,0,0,0,0,0
"Live Oak",2014,12,-20,96200,-13.3,0,0,0,0,0,0,0,0
"Live Oak",2015,10,-16.7,138500,44,0,0,0,0,0,0,0,0
"Live Oak",2016,7,-30,201200,45.3,0,0,0,0,0,0,0,0
"Live Oak",2017,0,-100,0,-100,0,0,0,0,0,0,0,0
"Llano",1980,3,null,35700,null,6,null,15000,null,0,null,0,null
"Llano",1981,1,-66.7,7000,-80.4,2,-66.7,22500,50,0,0,0,0
"Llano",1982,9,800,62700,795.7,0,-100,0,-100,0,0,0,0
"Llano",1983,13,44.4,60700,-3.2,0,0,0,0,41,0,17100,0
"Llano",1984,21,61.5,56400,-7.1,0,0,0,0,0,-100,0,-100
"Llano",1985,19,-9.5,49900,-11.5,2,0,9000,0,0,0,0,0
"Llano",1986,15,-21.1,51900,4,0,-100,0,-100,0,0,0,0
"Llano",1987,12,-20,54100,4.2,0,0,0,0,0,0,0,0
"Llano",1988,15,25,60600,12,0,0,0,0,0,0,0,0
"Llano",1989,17,13.3,55000,-9.2,0,0,0,0,0,0,0,0
"Llano",1990,15,-11.8,66000,20,0,0,0,0,0,0,0,0
"Llano",1991,21,40,90800,37.6,0,0,0,0,0,0,0,0
"Llano",1992,51,142.9,103600,14.1,0,0,0,0,0,0,0,0
"Llano",1993,28,-45.1,100100,-3.4,0,0,0,0,0,0,0,0
"Llano",1994,39,39.3,96800,-3.3,0,0,0,0,0,0,0,0
"Llano",1995,34,-12.8,91900,-5.1,0,0,0,0,0,0,0,0
"Llano",1996,240,605.9,84300,-8.3,10,0,27700,0,0,0,0,0
"Llano",1997,70,-70.8,87900,4.3,7,-30,25000,-9.7,0,0,0,0
"Llano",1998,139,98.6,95500,8.6,8,14.3,25000,0,114,0,40600,0
"Llano",1999,16,-88.5,94100,-1.5,0,-100,0,-100,0,-100,0,-100
"Llano",2000,24,50,94500,0.4,0,0,0,0,0,0,0,0
"Llano",2001,210,775,114300,21,36,0,50600,0,124,0,51600,0
"Llano",2002,227,8.1,118900,4,42,16.7,50600,0,61,-50.8,44800,-13.2
"Llano",2003,240,5.7,117400,-1.3,36,-14.3,50600,0,49,-19.7,44800,0
"Llano",2004,201,-16.2,117300,-0.1,28,-22.2,50600,0,27,-44.9,44800,0
"Llano",2005,252,25.4,120700,2.9,30,7.1,50600,0,38,40.7,44800,0
"Llano",2006,294,16.7,123800,2.6,0,-100,0,-100,0,-100,0,-100
"Llano",2007,259,-11.9,269700,117.9,0,0,0,0,0,0,0,0
"Llano",2008,307,18.5,274600,1.8,0,0,0,0,0,0,0,0
"Llano",2009,136,-55.7,238500,-13.1,2,0,78000,0,0,0,0,0
"Llano",2010,195,43.4,194200,-18.6,2,0,157200,101.5,0,0,0,0
"Llano",2011,150,-23.1,223200,14.9,0,-100,0,-100,0,0,0,0
"Llano",2012,37,-75.3,471800,111.4,10,0,72200,0,0,0,0,0
"Llano",2013,121,227,320700,-32,0,-100,0,-100,0,0,0,0
"Llano",2014,202,66.9,287300,-10.4,0,0,0,0,0,0,0,0
"Llano",2015,76,-62.4,411000,43.1,0,0,0,0,0,0,0,0
"Llano",2016,226,197.4,175700,-57.3,12,0,66400,0,0,0,0,0
"Llano",2017,234,3.5,196600,11.9,0,-100,0,-100,0,0,0,0
"Lubbock",1980,946,null,56200,null,166,null,27400,null,124,null,11000,null
"Lubbock",1981,709,-25.1,70200,24.9,98,-41,32600,19,585,371.8,12000,9.1
"Lubbock",1982,841,18.6,71800,2.3,55,-43.9,33400,2.5,479,-18.1,38100,217.5
"Lubbock",1983,1299,54.5,78200,8.9,331,501.8,43500,30.2,2526,427.3,22900,-39.9
"Lubbock",1984,972,-25.2,71300,-8.8,115,-65.3,53600,23.2,510,-79.8,23400,2.2
"Lubbock",1985,631,-35.1,81400,14.2,88,-23.5,38500,-28.2,0,-100,0,-100
"Lubbock",1986,620,-1.7,81500,0.1,14,-84.1,40400,4.9,0,0,0,0
"Lubbock",1987,519,-16.3,87300,7.1,0,-100,0,-100,0,0,0,0
"Lubbock",1988,438,-15.6,85800,-1.7,0,0,0,0,0,0,0,0
"Lubbock",1989,391,-10.7,84400,-1.6,8,0,27600,0,0,0,0,0
"Lubbock",1990,394,0.8,96000,13.7,32,300,13000,-52.9,27,0,27800,0
"Lubbock",1991,441,11.9,90300,-5.9,32,0,26600,104.6,0,-100,0,-100
"Lubbock",1992,628,42.4,96600,7,4,-87.5,60800,128.6,0,0,0,0
"Lubbock",1993,717,14.2,108300,12.1,61,1425,44600,-26.6,0,0,0,0
"Lubbock",1994,730,1.8,107400,-0.8,102,67.2,27200,-39,0,0,0,0
"Lubbock",1995,603,-17.4,105300,-2,66,-35.3,43800,61,96,0,39200,0
"Lubbock",1996,827,37.1,83500,-20.7,21,-68.2,58800,34.2,288,200,41600,6.1
"Lubbock",1997,662,-20,104800,25.5,324,1442.9,42600,-27.6,295,2.4,51300,23.3
"Lubbock",1998,738,11.5,98600,-5.9,30,-90.7,49600,16.4,120,-59.3,43300,-15.6
"Lubbock",1999,837,13.4,108000,9.5,30,0,52800,6.5,174,45,50600,16.9
"Lubbock",2000,804,-3.9,109500,1.4,100,233.3,49700,-5.9,20,-88.5,55000,8.7
"Lubbock",2001,983,22.3,117900,7.7,354,254,43700,-12.1,393,1865,47700,-13.3
"Lubbock",2002,1347,37,119200,1.1,160,-54.8,46200,5.7,366,-6.9,56400,18.2
"Lubbock",2003,1364,1.3,133800,12.2,523,226.9,72100,56.1,1069,192.1,55000,-2.5
"Lubbock",2004,1392,2.1,144000,7.6,444,-15.1,77300,7.2,1938,81.3,36400,-33.8
"Lubbock",2005,1291,-7.3,160300,11.3,330,-25.7,68100,-11.9,160,-91.7,49100,34.9
"Lubbock",2006,1229,-4.8,164600,2.7,53,-83.9,66600,-2.2,218,36.3,36700,-25.3
"Lubbock",2007,933,-24.1,179500,9.1,14,-73.6,100800,51.4,328,50.5,54900,49.6
"Lubbock",2008,983,5.4,170400,-5.1,26,85.7,119800,18.8,491,49.7,91400,66.5
"Lubbock",2009,786,-20,193600,13.6,19,-26.9,95600,-20.2,226,-54,67100,-26.6
"Lubbock",2010,896,14,189200,-2.3,10,-47.4,139500,45.9,545,141.2,89200,32.9
"Lubbock",2011,686,-23.4,193700,2.4,14,40,121600,-12.8,801,47,51400,-42.4
"Lubbock",2012,744,8.5,230200,18.8,60,328.6,94200,-22.5,655,-18.2,75900,47.7
"Lubbock",2013,1002,34.7,223600,-2.9,52,-13.3,109400,16.1,987,50.7,61100,-19.5
"Lubbock",2014,967,-3.5,229700,2.7,60,15.4,103800,-5.1,1101,11.6,57800,-5.4
"Lubbock",2015,952,-1.6,256100,11.5,72,20,91600,-11.8,826,-25,68200,18
"Lubbock",2016,1269,33.3,230200,-10.1,142,97.2,125600,37.1,1227,48.5,114200,67.4
"Lubbock",2017,1612,27,219200,-4.8,9,-93.7,126200,0.5,766,-37.6,109900,-3.8
"Lynn",1980,4,null,64600,null,0,null,0,null,0,null,0,null
"Lynn",1981,3,-25,55000,-14.9,0,0,0,0,0,0,0,0
"Lynn",1982,6,100,45000,-18.2,0,0,0,0,0,0,0,0
"Lynn",1983,8,33.3,45100,0.2,0,0,0,0,0,0,0,0
"Lynn",1984,6,-25,23500,-47.9,0,0,0,0,0,0,0,0
"Lynn",1985,3,-50,26700,13.6,0,0,0,0,0,0,0,0
"Lynn",1986,2,-33.3,37500,40.4,0,0,0,0,0,0,0,0
"Lynn",1987,2,0,63000,68,0,0,0,0,0,0,0,0
"Lynn",1988,3,50,90300,43.3,0,0,0,0,0,0,0,0
"Lynn",1989,1,-66.7,125000,38.4,0,0,0,0,0,0,0,0
"Lynn",1990,1,0,77000,-38.4,0,0,0,0,0,0,0,0
"Lynn",1991,1,0,94800,23.1,0,0,0,0,0,0,0,0
"Lynn",1992,2,100,87500,-7.7,0,0,0,0,0,0,0,0
"Lynn",1993,1,-50,75000,-14.3,0,0,0,0,0,0,0,0
"Lynn",1994,2,100,67000,-10.7,0,0,0,0,0,0,0,0
"Lynn",1995,1,-50,177000,164.2,0,0,0,0,0,0,0,0
"Lynn",1996,3,200,112600,-36.4,0,0,0,0,0,0,0,0
"Lynn",1997,3,0,114800,2,0,0,0,0,0,0,0,0
"Lynn",1998,2,-33.3,101100,-11.9,0,0,0,0,0,0,0,0
"Lynn",1999,3,50,61000,-39.7,0,0,0,0,0,0,0,0
"Lynn",2000,3,0,104300,71,0,0,0,0,0,0,0,0
"Lynn",2001,0,-100,0,-100,0,0,0,0,0,0,0,0
"Lynn",2002,2,0,103400,0,0,0,0,0,0,0,0,0
"Lynn",2003,2,0,147000,42.2,0,0,0,0,0,0,0,0
"Lynn",2004,3,50,73300,-50.1,0,0,0,0,0,0,0,0
"Lynn",2005,2,-33.3,146000,99.2,0,0,0,0,0,0,0,0
"Lynn",2006,3,50,124300,-14.9,0,0,0,0,0,0,0,0
"Lynn",2007,1,-66.7,145700,17.2,0,0,0,0,0,0,0,0
"Lynn",2008,2,100,56500,-61.2,4,0,37500,0,0,0,0,0
"Lynn",2009,4,100,156200,176.5,0,-100,0,-100,0,0,0,0
"Lynn",2010,1,-75,51000,-67.3,0,0,0,0,0,0,0,0
"Lynn",2011,3,200,156300,206.5,0,0,0,0,0,0,0,0
"Lynn",2012,4,33.3,47500,-69.6,0,0,0,0,0,0,0,0
"Lynn",2013,0,-100,0,-100,0,0,0,0,0,0,0,0
"Lynn",2014,3,0,100000,0,0,0,0,0,0,0,0,0
"Lynn",2015,1,-66.7,85000,-15,0,0,0,0,0,0,0,0
"Lynn",2016,1,0,207000,143.5,0,0,0,0,0,0,0,0
"Lynn",2017,1,0,180000,-13,0,0,0,0,0,0,0,0
"McCulloch",1980,26,null,36000,null,0,null,0,null,90,null,36500,null
"McCulloch",1981,19,-26.9,38800,7.8,0,0,0,0,0,-100,0,-100
"McCulloch",1982,6,-68.4,39700,2.3,0,0,0,0,0,0,0,0
"McCulloch",1983,6,0,62200,56.7,0,0,0,0,0,0,0,0
"McCulloch",1984,11,83.3,22900,-63.2,2,0,20000,0,0,0,0,0
"McCulloch",1985,14,27.3,26400,15.3,0,-100,0,-100,0,0,0,0
"McCulloch",1986,14,0,26400,0,0,0,0,0,0,0,0,0
"McCulloch",1987,9,-35.7,47800,81.1,0,0,0,0,0,0,0,0
"McCulloch",1988,6,-33.3,36000,-24.7,0,0,0,0,0,0,0,0
"McCulloch",1989,5,-16.7,60800,68.9,0,0,0,0,0,0,0,0
"McCulloch",1990,3,-40,53300,-12.3,0,0,0,0,0,0,0,0
"McCulloch",1991,3,0,31000,-41.8,0,0,0,0,0,0,0,0
"McCulloch",1992,3,0,77500,150,0,0,0,0,0,0,0,0
"McCulloch",1993,1,-66.7,70000,-9.7,0,0,0,0,0,0,0,0
"McCulloch",1994,4,300,44700,-36.1,0,0,0,0,0,0,0,0
"McCulloch",1995,11,175,62700,40.3,0,0,0,0,0,0,0,0
"McCulloch",1996,3,-72.7,48000,-23.4,0,0,0,0,0,0,0,0
"McCulloch",1997,1,-66.7,70000,45.8,0,0,0,0,0,0,0,0
"McCulloch",1998,4,300,58500,-16.4,0,0,0,0,0,0,0,0
"McCulloch",1999,1,-75,90000,53.8,0,0,0,0,0,0,0,0
"McCulloch",2000,4,300,50800,-43.6,2,0,36000,0,0,0,0,0
"McCulloch",2001,5,25,50800,0,2,0,36000,0,0,0,0,0
"McCulloch",2002,5,0,66000,29.9,60,2900,50000,38.9,0,0,0,0
"McCulloch",2003,3,-40,131700,99.5,0,-100,0,-100,0,0,0,0
"McCulloch",2004,4,33.3,114000,-13.4,17,0,50000,0,0,0,0,0
"McCulloch",2005,2,-50,122800,7.7,9,-47.1,50000,0,0,0,0,0
"McCulloch",2006,0,-100,0,-100,0,-100,0,-100,0,0,0,0
"McCulloch",2007,4,0,174200,0,0,0,0,0,0,0,0,0
"McCulloch",2008,3,-25,97700,-43.9,0,0,0,0,0,0,0,0
"McCulloch",2009,1,-66.7,88000,-9.9,0,0,0,0,0,0,0,0
"McCulloch",2010,0,-100,0,-100,0,0,0,0,0,0,0,0
"McCulloch",2011,0,0,0,0,0,0,0,0,0,0,0,0
"McCulloch",2012,0,0,0,0,0,0,0,0,0,0,0,0
"McCulloch",2013,1,0,156200,0,0,0,0,0,0,0,0,0
"McCulloch",2014,0,-100,0,-100,0,0,0,0,0,0,0,0
"McCulloch",2015,0,0,0,0,0,0,0,0,0,0,0,0
"McCulloch",2016,1,0,125000,0,0,0,0,0,72,0,58700,0
"McCulloch",2017,1,0,150000,20,0,0,0,0,0,-100,0,-100
"McLennan",1980,256,null,58300,null,79,null,29900,null,254,null,16400,null
"McLennan",1981,275,7.4,54800,-6,135,70.9,30400,1.7,952,274.8,20800,26.8
"McLennan",1982,291,5.8,53600,-2.2,141,4.4,27700,-8.9,464,-51.3,18800,-9.6
"McLennan",1983,602,106.9,58200,8.6,203,44,28500,2.9,2184,370.7,22700,20.7
"McLennan",1984,692,15,64700,11.2,234,15.3,34500,21.1,1257,-42.4,26200,15.4
"McLennan",1985,543,-21.5,72800,12.5,65,-72.2,35000,1.4,440,-65,20100,-23.3
"McLennan",1986,440,-19,71000,-2.5,74,13.8,31000,-11.4,308,-30,27700,37.8
"McLennan",1987,339,-23,76100,7.2,43,-41.9,32400,4.5,8,-97.4,10400,-62.5
"McLennan",1988,266,-21.5,87000,14.3,64,48.8,26600,-17.9,24,200,16700,60.6
"McLennan",1989,197,-25.9,91200,4.8,0,-100,0,-100,0,-100,0,-100
"McLennan",1990,214,8.6,83000,-9,3,0,21700,0,20,0,20000,0
"McLennan",1991,254,18.7,91000,9.6,2,-33.3,27500,26.7,250,1150,24000,20
"McLennan",1992,298,17.3,85400,-6.2,16,700,42000,52.7,0,-100,0,-100
"McLennan",1993,368,23.5,87400,2.3,6,-62.5,37700,-10.2,0,0,0,0
"McLennan",1994,421,14.4,91000,4.1,86,1333.3,30400,-19.4,0,0,0,0
"McLennan",1995,330,-21.6,99900,9.8,35,-59.3,44000,44.7,144,0,31300,0
"McLennan",1996,362,9.7,101400,1.5,71,102.9,43100,-2,6,-95.8,80800,158.1
"McLennan",1997,371,2.5,99200,-2.2,88,23.9,54300,26,177,2850,47500,-41.2
"McLennan",1998,395,6.5,103700,4.5,38,-56.8,47200,-13.1,395,123.2,29400,-38.1
"McLennan",1999,494,25.1,108900,5,60,57.9,47900,1.5,47,-88.1,42600,44.9
"McLennan",2000,523,5.9,129200,18.6,116,93.3,53600,11.9,62,31.9,33900,-20.4
"McLennan",2001,549,5,112100,-13.2,98,-15.5,58400,9,299,382.3,51600,52.2
"McLennan",2002,532,-3.1,130500,16.4,48,-51,81000,38.7,219,-26.8,45600,-11.6
"McLennan",2003,620,16.5,137100,5.1,197,310.4,66800,-17.5,86,-60.7,39400,-13.6
"McLennan",2004,788,27.1,142900,4.2,280,42.1,57800,-13.5,473,450,47500,20.6
"McLennan",2005,997,26.5,145400,1.7,56,-80,71000,22.8,249,-47.4,69700,46.7
"McLennan",2006,958,-3.9,148900,2.4,95,69.6,76600,7.9,0,-100,0,-100
"McLennan",2007,816,-14.8,158500,6.4,48,-49.5,78000,1.8,200,0,49500,0
"McLennan",2008,551,-32.5,149600,-5.6,43,-10.4,68500,-12.2,264,32,67400,36.2
"McLennan",2009,424,-23,159300,6.5,72,67.4,83500,21.9,178,-32.6,67000,-0.6
"McLennan",2010,442,4.2,172700,8.4,40,-44.4,73600,-11.9,120,-32.6,30800,-54
"McLennan",2011,441,-0.2,213600,23.7,30,-25,100000,35.9,52,-56.7,47900,55.5
"McLennan",2012,489,10.9,211400,-1,50,66.7,65500,-34.5,139,167.3,82600,72.4
"McLennan",2013,611,24.9,179200,-15.2,36,-28,80900,23.5,29,-79.1,90800,9.9
"McLennan",2014,606,-0.8,199600,11.4,50,38.9,89100,10.1,814,2706.9,91100,0.3
"McLennan",2015,587,-3.1,196400,-1.6,174,248,138900,55.9,741,-9,94400,3.6
"McLennan",2016,637,8.5,190600,-3,114,-34.5,93300,-32.8,1011,36.4,91700,-2.9
"McLennan",2017,767,20.4,217300,14,72,-36.8,72400,-22.4,167,-83.5,92100,0.4
"Madison",1991,1,null,60000,null,0,null,0,null,0,null,0,null
"Madison",1992,1,null,20000,null,0,null,0,null,0,null,0,null
"Madison",1993,4,null,33400,null,0,null,0,null,0,null,0,null
"Madison",1994,1,null,53600,null,0,null,0,null,0,null,0,null
"Madison",1995,1,null,20000,null,32,null,21900,null,0,null,0,null
"Madison",1996,1,null,50000,null,0,null,0,null,0,null,0,null
"Madison",1997,1,null,71000,null,2,null,12500,null,0,null,0,null
"Madison",1998,2,null,90400,null,6,null,12500,null,0,null,0,null
"Madison",1999,12,null,48200,null,0,null,0,null,0,null,0,null
"Madison",2000,6,null,89100,null,0,null,0,null,0,null,0,null
"Madison",2001,12,null,60500,null,0,null,0,null,0,null,0,null
"Madison",2002,16,null,146200,null,0,null,0,null,0,null,0,null
"Madison",2003,14,-12.5,69300,-52.6,0,null,0,null,0,null,0,null
"Madison",2004,11,-21.4,80600,16.3,0,0,0,0,8,0,21200,0
